name,entry_type,category,status,expected_type,default,effect_role,remarks,sources,source_inventory
MPCD_LIVE_VIS_SMOOTH_PASSES,env_flag,Live visualization runtime,ajout 0335c/0337 | alias/fallback MPCD_* recensé 0432a,entier >= 0,1 scripts 0337,Alias/fallback MPCD_* de SRC_LIVE_VIS_SMOOTH_PASSES. Nombre de passes de lissage spatial du champ live.,Vorticité: souvent 1 ou 2; champs vitesse: 0 ou 1. | 0341a: valeur initiale seulement; peut être modifiée à chaud via livevis_control.kv si SRC_LIVE_VIS_CONTROL_FILE est défini. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; src/cuda_live_field_0337.cu; scripts/run_*_0337_livevis.sh | src/live_visualization_0335.cpp; src/main_src_mpcd_base.cpp; doc/livevis_runtime_control_0341a.md; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_env_flags_added_0331_to_0337_livevis.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_CONTROL_FILE,env_flag,Live visualization runtime control,ajout 0341a; propagé scripts 0341b/0341d | alias/fallback MPCD_* recensé 0432a,chemin fichier .kv,vide/off si non fourni,Alias/fallback MPCD_* de SRC_LIVE_VIS_CONTROL_FILE. Chemin du fichier livevis_control.kv relu à chaud par le binaire pour modifier field/clip/gain/smoothPasses/colormap sans redémarrage.,Le chemin recommandé est fourni par les scripts depuis LIVE_VIS_CONTROL_FILE_EFFECTIVE. Les logs de reload sont écrits dans le fichier .time. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; scripts/run_portable_*0337_livevis*.sh; doc/livevis_runtime_control_0341a.md; doc/livevis_runtime_control_0341b_scripts.md; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_CONTROL_EVERY,env_flag,Live visualization runtime control,ajout 0341a | alias/fallback MPCD_* recensé 0432a,entier >= 1,1,Alias/fallback MPCD_* de SRC_LIVE_VIS_CONTROL_EVERY. Stride de relecture du fichier de contrôle sur les opportunités d’affichage livevis.,"Avec LIVE_VIS_EVERY=25 et CONTROL_EVERY=1, le fichier est relu à chaque frame livevis. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.",src/live_visualization_0335.cpp; scripts/run_portable_*0337_livevis*.sh; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_CONTROL_LOG,env_flag,Live visualization runtime control,ajout 0341a | alias/fallback MPCD_* recensé 0432a,booléen/env truthy,1 dans scripts 0341b/0341d,Alias/fallback MPCD_* de SRC_LIVE_VIS_CONTROL_LOG. Active les lignes de diagnostic [livevis0335] control reload dans stderr/.time.,Très utile pour vérifier que le fichier est bien relu et que field/clip/gain/smoothPasses/colormap changent. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; scripts/run_portable_*0337_livevis*.sh; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_WINDOW_SCALE,env_flag,Live visualization runtime,ajout 0335 | alias/fallback MPCD_* recensé 0432a,entier >= 1,1,Alias/fallback MPCD_* de SRC_LIVE_VIS_WINDOW_SCALE. Facteur d’échelle de la fenêtre OpenGL.,N’affecte pas la physique ni la grille de calcul. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; scripts/run_*_0337_livevis.sh; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_env_flags_added_0331_to_0337_livevis.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_NO_SOLID_OVERLAY,env_flag,Live visualization runtime,alias/fallback MPCD_* recensé 0432a,voir alias SRC_* correspondant,voir alias SRC_* correspondant,Alias/fallback MPCD_* livevis.,Utilisé comme fallback runtime par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,session_0432_filtered_recording
MPCD_LIVE_VIS_VSYNC,env_flag,Live visualization runtime,ajout 0335 | alias/fallback MPCD_* recensé 0432a,booléen/int,0 scripts 0337,Alias/fallback MPCD_* de SRC_LIVE_VIS_VSYNC. Contrôle vsync de la fenêtre GLFW.,0 recommandé pour ne pas brider la simulation; 1 utile si affichage trop rapide. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,src/live_visualization_0335.cpp; scripts/run_*_0337_livevis.sh; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_cuda_env_flags_added_0331_to_0337_livevis.csv | src_mpcd_cuda_livevis_inventory_0314_to_0339a.csv | src_mpcd_cuda_livevis_inventory_0314_to_0342a.csv | src_mpcd_cuda_resampling_env_flags_delta_0314_to_0337_livevis.csv | session_0432_filtered_recording
MPCD_LIVE_VIS_HOLD_ON_EXIT,env_flag,Live visualization runtime,ajout 0421; propagé Darcy 0425/0426 | alias/fallback MPCD_* recensé 0432a,booléen/env truthy,1 dans scripts interactifs; 0 recommandé en batch,Alias/fallback MPCD_* de SRC_LIVE_VIS_HOLD_ON_EXIT. Conserve la fenêtre livevis ouverte à la fin du run lorsque la visualisation est active.,Introduit pour inspection interactive ; désactiver en campagnes automatiques afin que le script termine. | Ajouté à l’inventaire car utilisé comme fallback par live_visualization_0335.cpp et/ou filtered_field_recorder_0432.cpp.,scripts/run_src_classic_cuda_darcy_chi_lr_segments_0411.sh; scripts/run_src_classic_cuda_darcy_chi_naca_periodic_0414.sh; scripts/run_src_classic_cuda_darcy_chi_vonkarman_periodic_0416.sh; scripts/run_src_classic_cuda_darcy_chi_backward_step_0425.sh; doc/README_0426_DARCY_FASTFLAGS.md; src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,src_mpcd_env_flags_inventory_consolidated_0365.csv + compléments Darcy/Brinkman/livevis 0411-0426 | session_0432_filtered_recording
SRC_LIVE_VIS_PARTICLE_TYPE_FILTER,env_flag,Live visualization runtime / particle type filter 0436,ajout 0436,entier,-1,Filtre les particules avant accumulation livevis et filtered recording; -1 conserve le comportement all-types.,Runtime visualisation/enregistrement uniquement. Alias MPCD_* disponible. Recommandé de tracer manifest.kv:particleTypeFilter pour les runs comparatifs.,src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp; src/main_src_mpcd_base.cpp,session_0436_particle_type_filter_livevis
MPCD_LIVE_VIS_PARTICLE_TYPE_FILTER,env_flag,Live visualization runtime / particle type filter 0436,ajout 0436 alias/fallback MPCD_*,entier,-1,Alias/fallback MPCD_* de SRC_LIVE_VIS_PARTICLE_TYPE_FILTER.,Même convention: -1=all; 0/1/2 types particulaires. Utile pour compatibilité avec les anciens scripts MPCD_*.,src/live_visualization_0335.cpp; src/filtered_field_recorder_0432.cpp,session_0436_particle_type_filter_livevis
PARTICLE_TYPE_FILTER,env_flag,Alias script livevis / particle type filter 0436,ajout runner 0436,entier,-1,Alias de script pour patcher livevis_control.kv:particleTypeFilter et exporter SRC/MPCD_LIVE_VIS_PARTICLE_TYPE_FILTER.,Utilisé dans run_0434_injection_type1_into_type2.sh pour générer des runs total/type1/type2 sans modifier le solveur.,scripts/run_0434_injection_type1_into_type2.sh,session_0436_particle_type_filter_livevis
FILTERED_RECORDING_ENABLE,env_flag,Alias script filtered recording 0434/0436,documenté 0436,booléen/env truthy,0 sauf script/profil,Alias de script pour activer les dumps filtrés 0432.,Peut être propagé vers MPCD_FILTERED_FIELD_RECORDING_0432/SRC_FILTERED_FIELD_RECORDING_0432 selon runner.,scripts/src_mpcd_run_common_0434.sh; scripts/run_0434_injection_type1_into_type2.sh,session_0436_particle_type_filter_livevis
RECORD_FIELDS,env_flag,Alias script filtered recording 0434/0436,documenté 0436,liste CSV de champs,"rho,ux,uy dans les profils récents",Alias de script pour choisir les champs dumpés par filtered_field_recorder_0432.,À utiliser avec PARTICLE_TYPE_FILTER pour produire les comparaisons total/type1/type2.,scripts/src_mpcd_run_common_0434.sh; src/filtered_field_recorder_0432.cpp,session_0436_particle_type_filter_livevis
INITIAL_DOMAIN_MODE,env_flag,Alias script état initial / injection empty refill 0434,option locale/proposée 0434; documenté 0436,full | empty,full,Choisit entre domaine initial rempli et domaine initial vide pour tests injection/fill.,Variable de script uniquement; ne pas interpréter comme paramètre solveur générique tant que le script n’est pas stabilisé/commité.,scripts/run_0434_injection_type1_into_type2.sh,session_0434_empty_initial_domain
EMPTY_INITIAL_SLOTS,env_flag,Alias script état initial / injection empty refill 0434,option locale/proposée 0434; documenté 0436,entier >=0,gamma*Nx*Ny si vide,Dimensionne le pool de slots inactifs pour INITIAL_DOMAIN_MODE=empty.,Utile pour ne pas dépendre de la fin du run pour diagnostiquer refill/injection.,scripts/run_0434_injection_type1_into_type2.sh,session_0434_empty_initial_domain
EMPTY_INITIAL_TYPE,env_flag,Alias script état initial / injection empty refill 0434,option locale/proposée 0434; documenté 0436,entier type particulaire,BACKGROUND_TYPE,Type utilisé par le générateur d’état initial empty selon convention de script.,Ne filtre pas l’affichage; pour cela utiliser PARTICLE_TYPE_FILTER.,scripts/run_0434_injection_type1_into_type2.sh,session_0434_empty_initial_domain
EMPTY_INITIAL_MASS,env_flag,Alias script état initial / injection empty refill 0434,option locale/proposée 0434; documenté 0436,double >0,PARTICLE_MASS,Masse utilisée par le générateur d’état initial empty selon convention de script.,Sans effet si INITIAL_DOMAIN_MODE=full.,scripts/run_0434_injection_type1_into_type2.sh,session_0434_empty_initial_domain
MPCD_CUDA_ACTIVE_PREFIX_ASSUME_NO_HOST_CONSUMERS_0315D,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315d),booléen/env truthy,false/off,Déclare qu’aucun consommateur hôte n’exige l’état complet; option experte potentiellement unsafe.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/src_mpcd_base.cpp:346,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_COMPACT_FULLSCAN_0315C,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315c),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:1721,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_COMPACT_FULLSCAN_0315K,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315k),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:1720,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_COMPACT_THREADS_0315C,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315c),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:1852,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_EAGER_HOST_MIRROR_0315D,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315d),booléen/env truthy,false/off,"Force une synchronisation ou un miroir hôte complet, principalement pour compatibilité et audit.","À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:3006; src/cuda_classic_src_io_resident_0263.cu:3281,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_HOST_FULL_VALIDATE_0315H,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315h),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:743,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_HOST_TAIL_FULL_REPAIR_0315H,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315h),booléen/env truthy,false/off,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:744,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_STRICT_EXPECTED_0315C,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315c),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:1908,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_UPLOAD_ALL_FULL_VALIDATE_0315J,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315j),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:63; src/cuda_particle_state.cu:463,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_UPLOAD_ALL_LEGACY_0315J,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315j),booléen/env truthy,false/off,Réactive le comportement historique complet pour non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:62,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ACTIVE_PREFIX_UPLOAD_FULL_ROLE_TAIL_0315K,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315k),booléen/env truthy,false/off,"Force une synchronisation ou un miroir hôte complet, principalement pour compatibilité et audit.","À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:526,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_CLASSIC_SRC_IO_RESIDENT_0291_FORCED_OUTLET_THREADS,env_flag,CUDA SRC classic — inlet/outlet,présent état 36abd23; inventorié 0490p (0291),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_classic_src_io_resident_0263.cu:2736,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_COLLISION_WRAPPER_HOST_SYNC_0315F,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315f),booléen/env truthy,false/off,"Force une synchronisation ou un miroir hôte complet, principalement pour compatibilité et audit.","À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/src_mpcd_base.cpp:438,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_DARCY_BRINKMAN_LOG_0343,env_flag,CUDA Darcy–Brinkman,présent état 36abd23; inventorié 0490p (0343),booléen/env truthy,false/off,Contrôle un diagnostic ou journal runtime du composant associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_darcy_brinkman_0343.cu:828,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_FAST_THERMOSTAT_DIAG_0321,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0321),booléen/env truthy,false/off,Désactive explicitement l’optimisation ou le diagnostic nommé pour audit/non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1719,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_KERNEL_BREAKDOWN_0324,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0324),booléen/env truthy,false/off,Désactive explicitement l’optimisation ou le diagnostic nommé pour audit/non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1494,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_KERNEL_BREAKDOWN_APPEND_0328,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0328),booléen/env truthy,false/off,Désactive explicitement l’optimisation ou le diagnostic nommé pour audit/non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1498,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_DISABLE_SKIP_HOST_CELLID_FILL_0327,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0327),booléen/env truthy,false/off,Désactive explicitement l’optimisation ou le diagnostic nommé pour audit/non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1732,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_KERNEL_BREAKDOWN_0324,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0324),booléen/env truthy,false/off,Active ou règle le profilage détaillé des noyaux collision/thermostat.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1493,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_KERNEL_BREAKDOWN_0324_FILE,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0324),chaîne/chemin,cuda_persistent_kernel_breakdown_0324.csv,Définit le chemin du fichier de diagnostic associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1503,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_COLLISION_KERNEL_BREAKDOWN_APPEND_0328,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0328),booléen/env truthy,false/off,Active ou règle le profilage détaillé des noyaux collision/thermostat.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1497,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_PERSISTENT_SRC_THERMOSTAT_DISABLE_SKIP_VELOCITY_DOWNLOAD_0315F,env_flag,CUDA collision SRC — profilage et synchronisation,présent état 36abd23; inventorié 0490p (0315f),booléen/env truthy,false/off,Désactive explicitement l’optimisation ou le diagnostic nommé pour audit/non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_persistent_mpcd_step.cu:1134; src/cuda_persistent_mpcd_step.cu:1438,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_Q6_RESIDENT_0400,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0400),booléen/env truthy,false/off,Active le backend Q6 CUDA résident lorsque projectionEnable=true et projectionBackend=cuda.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:170; src/src_mpcd_base.cpp:243; src/cuda_classic_src_io_resident_0263.cu:2633; src/cuda_classic_src_io_resident_0263.cu:2665; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_SINGLE_BLOCK_CG_0407,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0407),booléen/auto,auto: actif si cellules <= seuil 0407,Force ou interdit le solveur CG mono-bloc; sans valeur explicite le choix est automatique.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_q6_resident_0400.cu:46,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_Q6_RESIDENT_SINGLE_BLOCK_CG_MAX_CELLS_0407,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0407),entier,65536,Seuil de cellules du choix automatique du CG mono-bloc.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_q6_resident_0400.cu:48,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_Q6_RESIDENT_SKIP_STEP_BOUNDARY_SYNC_0400,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0400),booléen/env truthy,false/off,Supprime la synchronisation de frontière de pas lorsqu’aucun consommateur hôte ne l’exige.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/src_mpcd_base.cpp:1624,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_Q6_RESIDENT_SRC_IO_FULLFACE_0404,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0404),booléen/env truthy,false/off,Autorise le chemin Q6 résident avec inlet/outlet full-face compatible.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:160; src/cuda_classic_src_io_resident_0263.cu:2600; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_SRC_IO_SEGMENTED_0409,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0409),booléen/env truthy,false/off,Autorise le chemin Q6 résident avec segments inlet/outlet compatibles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:164; src/cuda_classic_src_io_resident_0263.cu:2604; src/cuda_q6_resident_0400.cu:57; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_SRC_STEP_0401,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0401),booléen/env truthy,false/off,Active la chaîne SRC+Q6 résidente expérimentale pour le cas périodique/step compatible.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:152; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_SRC_WALL_STEP_0402,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0402),booléen/env truthy,false/off,Active la chaîne SRC+Q6 résidente pour les configurations wall/step compatibles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:156; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
MPCD_CUDA_Q6_RESIDENT_STRICT_0400,env_flag,CUDA Q6 résident 0400–0409,présent état 36abd23; inventorié 0490p (0400),booléen/env truthy,false/off,Rend fatal tout refus ou fallback du chemin Q6 résident demandé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b. | 0493w7: le mode speciesQ6Mode=independent_masked réutilise ce chemin Q6 résident; aucun nouvel env flag Q6 spécifique n’est requis.",src/src_mpcd_base.cpp:1491; README_0493W7_INDEPENDENT_MASKED_Q6_MULTIBC.md,delta source 0437–0490p / branche surf commit 36abd23 | mise à jour 0493w7–0493w8 / commit caa5b6b
