name,entry_type,category,status,expected_type,default,effect_role,remarks,sources,source_inventory
MPCD_CUDA_RESAMPLING_POPULATION_GUARD_0297_THREADS,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0297),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:2193,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_PRODUCTION_STRIP_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,false/off,Désactive les diagnostics/gates coûteux du pipeline de production dépouillé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:61,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_REMAP_CELL_COUNT_DIAG_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,true sauf production strip 0484,Contrôle le diagnostic du nombre de cellules remappées.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:86; src/cuda_resampling_pipeline_shadow_0445.cu:87,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_RESIDENT_EXTERNAL_CARRIER_0467B,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0467b),booléen/env truthy,false/off,Utilise un carrier résident fourni par l’orchestration externe.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2105,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_RESIDENT_NO_FINAL_DOWNLOAD_PROBE_0469,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0469),booléen/env truthy,false/off,Teste un pas résident sans téléchargement final de l’état complet.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2113,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_RESIDENT_UPSTREAM_COUPLED_PROBE_0470,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0470),booléen/env truthy,false/off,Teste le couplage résident direct avec l’amont du resampling.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2118,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_SHARED_STATE_DIRECT_COMMIT_0472,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0472),booléen/env truthy,false/off,Committe les mutations dans le shared state sans carrier hôte.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2126,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_SOLID_ADJACENT_HALO_CELLS_0307,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0307),entier,1,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_population_guard_0297.cu:1831,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_SPARSE_DEVICE_CARRIER_GATE_0461,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0461),booléen/env truthy,false/off,Active la porte de validation du carrier device sparse.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:806,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_SUCCESS_CSV_0484,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0484),booléen/env truthy,hérite de DIAG_CSV_0484,Contrôle l’écriture des lignes de succès dans les CSV 0484.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:72; src/cuda_resampling_pipeline_shadow_0445.cu:73,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_SUPPORT_SURVEY_0295_THREADS,env_flag,CUDA resampling post-SRC — compléments 0295–0319,présent état 36abd23; inventorié 0490p (0295),entier,256,Règle le nombre de threads CUDA par bloc du noyau associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_support_survey_0295.cu:434,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_THRUST_CELL_LIST_MATERIALIZER_0460,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0460),booléen/env truthy,false/off,Sélectionne le matérialiseur fondé sur une liste de cellules candidates.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:796,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_UPSTREAM_APPLY_0451,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0451),booléen/env truthy,false/off,Rend la partie amont CUDA autoritative à la cadence demandée.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2089,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_UPSTREAM_APPLY_EVERY_0451,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0451),entier,1,Règle la cadence d’exécution du module associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2090,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_UPSTREAM_SHADOW_0450,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0450),booléen/env truthy,false/off,Active le shadow de la partie amont planification/matérialisation.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2083,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_UPSTREAM_SHADOW_EVERY_0450,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0450),entier,1,Règle la cadence d’exécution du module associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:2084,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_RESAMPLING_UPSTREAM_SHARED_STATE_0474,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0474),booléen/env truthy,false/off,Fait consommer l’état partagé directement par la partie amont.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_resampling_pipeline_shadow_0445.cu:829,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_ROLE_FILTER_FULL_ROLE_SCAN_0315D,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315d),booléen/env truthy,false/off,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_particle_state.cu:893,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_SHARED_STATE_DOWNLOAD_ALL_LEGACY_0315D,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315d),booléen/env truthy,false/off,"Force une synchronisation ou un miroir hôte complet, principalement pour compatibilité et audit.","À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_shared_particle_state_0251.cpp:71,delta source 0437–0490p / branche surf commit 36abd23
MPCD_CUDA_STREAMING_WALL_SIMPLE_DOWNLOAD_ALL_LEGACY_0315K,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315k),booléen/env truthy,false/off,"Force une synchronisation ou un miroir hôte complet, principalement pour compatibilité et audit.","À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/cuda_streaming_wall_simple_0246.cu:338,delta source 0437–0490p / branche surf commit 36abd23
MPCD_DISABLED_RESAMPLING_SUMMARY_DIAGNOSTICS_0315G,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315g),booléen/env truthy,false/off,Contrôle un diagnostic ou journal runtime du composant associé.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/main_src_mpcd_base.cpp:90,delta source 0437–0490p / branche surf commit 36abd23
MPCD_ENSURE_PARTICLE_ROLES_FULL_REFRESH_0315M,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315m),booléen/env truthy,false/off,Variable runtime interne contrôlant le chemin nommé dans le backend CUDA.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/particle_state.cpp:90,delta source 0437–0490p / branche surf commit 36abd23
MPCD_RESAMPLING_DISABLED_DIAGNOSTICS_LEGACY_0315G,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315g),booléen/env truthy,false/off,Réactive le comportement historique complet pour non-régression.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/main_src_mpcd_base.cpp:91,delta source 0437–0490p / branche surf commit 36abd23
MPCD_RESAMPLING_SPATIAL_DONOR_SEARCH_0437,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0437),booléen/env truthy,false/off,Active la recherche spatiale de donneurs du resampling pondéré CPU/OpenMP.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/weighted_resampling.cpp:887,delta source 0437–0490p / branche surf commit 36abd23
MPCD_RESAMPLING_SPATIAL_DONOR_SEARCH_0437_SHADOW,env_flag,CUDA resampling résident — pipeline 0437–0484,présent état 36abd23; inventorié 0490p (0437),booléen/env truthy,false/off,Exécute la recherche spatiale en miroir pour comparaison avec la recherche globale.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/weighted_resampling.cpp:897,delta source 0437–0490p / branche surf commit 36abd23
MPCD_VALIDATE_PARTICLE_ROLES_FULLSCAN_0315L,env_flag,CUDA état résident / active-prefix — audit et compatibilité,présent état 36abd23; inventorié 0490p (0315l),booléen/env truthy,false/off,Force une validation exhaustive ou un scan complet de l’active-prefix/roles.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/particle_state.cpp:61,delta source 0437–0490p / branche surf commit 36abd23
SRC_LIVE_VIS_NO_SOLID_OVERLAY,env_flag,Live visualization runtime,présent état 36abd23; inventorié 0490p (0490p),booléen/env truthy,false/off,Désactive l’overlay géométrique du solide dans la visualisation live.,"À passer dans l’environnement du shell, pas dans params.kv. Ligne ajoutée par comparaison exhaustive des appels getenv du code courant avec l’inventaire 0436b.",src/live_visualization_0335.cpp:396,delta source 0437–0490p / branche surf commit 36abd23
GRID_CASES,env_flag,Validateurs CUDA resampling — entrée de test,présent code; ajouté consolidation 0493w8,liste/chaîne de cas,défini par le validateur,Sélectionne les cas de grille exécutés par plusieurs binaires de validation du resampling CUDA.,"Variable de validateur, pas une option du solveur de production et ne se place pas dans params.kv.",src/main_validate_cuda_resampling_guard_0227.cpp; src/main_validate_cuda_resampling_plan_0228.cpp; src/main_validate_cuda_resampling_particle_select_0232.cpp; src/main_validate_cuda_resampling_shadow_transfer_0233.cpp,delta getenv exhaustif / branche surf commit caa5b6b
OUT_CSV,env_flag,Validateurs CUDA resampling — sortie,présent code; ajouté consolidation 0493w8,chemin de fichier CSV,nom propre au validateur,Impose le chemin du CSV produit par plusieurs binaires de validation du resampling CUDA.,"Variable de validateur, pas une option du solveur de production et ne se place pas dans params.kv.",src/main_validate_cuda_resampling_guard_0227.cpp; src/main_validate_cuda_resampling_plan_0228.cpp; src/main_validate_cuda_resampling_particle_select_0232.cpp; src/main_validate_cuda_resampling_shadow_transfer_0233.cpp,delta getenv exhaustif / branche surf commit caa5b6b
MPCD_Q6_PHASE_PRESSURE_DIAGNOSTICS_0493X6A,env_flag,Q6 phase/interface 0493x6,ajout 0493x6a,booléen/env truthy,false/off,Active le diagnostic de pression gazeuse/interfaciale x6a sans modifier la physique Q6.,Produit l’audit de pression de phase; free_surface_masked conserve pGamma=0 dans x6a.,src/cuda_q6_resident_0400.cu; README_0493X6A_Q6_PHASE_PRESSURE_DIAGNOSTIC.md; scripts/run_0493x6a_phase_pressure_diagnostic.sh,mise à jour 0493x6a–0493x6g
MPCD_Q6_PHASE_GEOMETRY_DIAGNOSTICS_0493X6B,env_flag,Q6 phase/interface 0493x6,ajout 0493x6b,booléen/env truthy,false/off,Active l’audit géométrique raw alpha/support/interface sans changer l’opérateur.,Diagnostic sparse; mesure notamment bracket alpha=0.5 et normales brutes.,src/cuda_q6_resident_0400.cu; README_0493X6B_PHASE_GEOMETRY_DIAGNOSTIC.md; scripts/run_0493x6b_phase_geometry_diagnostic.sh,mise à jour 0493x6b–0493x6g
MPCD_Q6_PHASE_GEOMETRY_RESIDENT_0493X6C,env_flag,Q6 phase/interface 0493x6,ajout 0493x6c,booléen/env truthy,false/off,Matérialise les champs CUDA résidents phaseFillRaw et alpha filtré utilisés par la géométrie d’interface.,Le filtre x6c utilise actuellement lambda=0.125 fixé dans le code; pas un paramètre utilisateur. Requis par x6f/x6g.,src/cuda_q6_resident_0400.cu; README_0493X6C_PHASE_GEOMETRY_RESIDENT.md; scripts/run_0493x6c_phase_geometry_resident.sh,mise à jour 0493x6c–0493x6g
MPCD_Q6_PHASE_GEOMETRY_CUTFACE_0493X6D,env_flag,Q6 phase/interface 0493x6,ajout 0493x6d; expérimental/non retenu comme chemin final,booléen/env truthy,false/off,Active l’opérateur cut-face x6d sur le bord du carrier avec coefficient 1/theta.,Expérience utile mais non retenue comme architecture finale: x6e montre que bord du carrier != interface alpha=0.5; theta<0.10 garde facteur 2. Mutuellement exclusif avec x6f.,src/cuda_q6_resident_0400.cu; README_0493X6D_GUARDED_CUTFACE_ZERO_PRESSURE.md,mise à jour 0493x6d–0493x6g
MPCD_Q6_PHASE_INTERFACE_TOPOLOGY_0493X6E,env_flag,Q6 phase/interface 0493x6,ajout 0493x6e,booléen/env truthy,false/off,"Active l’audit de topologie de toutes les traversées alpha=0.5, indépendamment du bord du carrier.",Classe AA/AI/II pour diagnostic uniquement; x6f réutilise cet audit pour vérifier la couverture de l’interface physique.,src/cuda_q6_resident_0400.cu; README_0493X6E_PHASE_INTERFACE_TOPOLOGY.md,mise à jour 0493x6e–0493x6g
MPCD_Q6_PHASE_INTERFACE_STENCIL_0493X6F,env_flag,Q6 phase/interface 0493x6,ajout 0493x6f; correctif partition near-half conservé dans Q6-g-f,booléen/env truthy,false/off,"Active le pressureMask alpha>=0.5 et le stencil de faces préparé une fois par solve, séparé du carrier.","Requiert x6c; x6d doit être désactivé. Prépare coefficients 1, 1/theta, 2 small-theta ou 0; base du couplage pGamma x6g. Correctif Q6-g-f: pour une traversée alpha=0.5, le dénominateur est accepté dès denom>0 (et non >1e-14), afin que toute traversée topologique soit représentée par le stencil; aucun nouveau flag.",src/cuda_q6_resident_0400.cu; README_0493X6F_PHASE_INTERFACE_STENCIL.md; scripts/run_0493x6f_phase_interface_stencil.sh,mise à jour 0493x6f–0493x7e / Q6-g-f
MPCD_Q6_PHASE_GAS_PRESSURE_0493X6G,env_flag,Q6 phase/interface 0493x6,ajout 0493x6g,booléen/env truthy,false/off,Active la valeur Dirichlet de pression gazeuse sur les faces interfaciales préparées x6f.,Requiert x6f; ne modifie pas la matrice CG. scale=0 utilise le bypass strict après fix2.,src/cuda_q6_resident_0400.cu; README_0493X6G_PHASE_GAS_PRESSURE.md; scripts/run_0493x6g_phase_gas_pressure.sh,mise à jour 0493x6g + fix2
MPCD_Q6_PHASE_GAS_PRESSURE_MODE_0493X6G,env_flag,Q6 phase/interface 0493x6,ajout 0493x6g,enum string,eos,Choisit la source de pression interfaciale: eos ou constant.,eos: p_g=N_g kBT/Acell avec toutes les espèces phaseFamily=gas; constant réservé surtout à la validation de jauge.,src/cuda_q6_resident_0400.cu; README_0493X6G_PHASE_GAS_PRESSURE.md,mise à jour 0493x6g
MPCD_Q6_PHASE_GAS_PRESSURE_REFERENCE_0493X6G,env_flag,Q6 phase/interface 0493x6,ajout 0493x6g,double fini,0.0 backend; runner EOS=pression uniforme initiale,Définit p_ref soustrait à p_g comme jauge avant conversion en phiGamma.,Le runner 0493x6g choisit normalement gamma*kBT/Acell; une constante de pression ne doit pas modifier les gradients.,src/cuda_q6_resident_0400.cu; README_0493X6G_PHASE_GAS_PRESSURE.md; scripts/run_0493x6g_phase_gas_pressure.sh,mise à jour 0493x6g
MPCD_Q6_PHASE_GAS_PRESSURE_CONSTANT_0493X6G,env_flag,Q6 phase/interface 0493x6,ajout 0493x6g,double fini,0.0 backend; runner=reference,Valeur p_const utilisée lorsque MODE=constant.,Variable de validation; n’est pas un nouveau paramètre physique params.kv.,src/cuda_q6_resident_0400.cu; README_0493X6G_PHASE_GAS_PRESSURE.md,mise à jour 0493x6g
MPCD_Q6_PHASE_GAS_PRESSURE_SCALE_0493X6G,env_flag,Q6 phase/interface 0493x6,ajout 0493x6g,double >= 0,1.0,Multiplie la différence de pression interfaciale avant conversion en phiGamma.,scale=0 est le test de null path strict; scale=1 est le mode physique nominal.,src/cuda_q6_resident_0400.cu; README_0493X6G_PHASE_GAS_PRESSURE.md,mise à jour 0493x6g + fix2
Q6_FORCE_PROJECTION_MODE,env_flag,Alias script 0493x force-aware,ajout runners 0493x3–0493x5; réutilisé Q6-g-f jusqu’à x7e,enum string,selon runner; prestream_single_fused dans les runners surface libre,Alias shell écrit q6ForceProjectionMode dans le fichier params.kv généré.,Ce n’est pas un getenv du backend; la valeur canonique reste q6ForceProjectionMode. prestream_single_fused est le séquencement Q6-g-f qualifié.,scripts/run_0493x3_q6_force_projection_tg.sh; scripts/run_0493x4a_q6_force_single_tg.sh; scripts/run_0493x4b_q6_force_fusion_tg.sh; scripts/run_0493x5a_partial_liquid_free_surface.sh,mise à jour 0493x3–0493x7e / Q6-g-f
SPECIES_Q6_MIN_FILL_FRACTION,env_flag,Alias script 0493x surface libre,ajout runner 0493x5a; réutilisé x5b–x7e,"double [0,1]",0.25 dans les premiers runners x5/x6; 0.10 dans les qualifications Q6-g-f x7d/x7e,Alias shell écrit speciesQ6MinOccupancyFraction dans params.kv.,"Alias shell écrit speciesQ6MinOccupancyFraction dans params.kv. Pour free_surface_masked, seuil de support absolu liquide; distinct de l’interface physique alpha=0.5.",scripts/run_0493x5a_partial_liquid_free_surface.sh; scripts/run_0493x5b_liquid_gas_free_surface_dam_break.sh,mise à jour 0493x5a–0493x7e / Q6-g-f
PROJECTION_TOLERANCE,env_flag,Alias script projection Q6,documenté x5b–x6g; profil de qualification final x7q/x7i,double >0,1.0e-5 dans la qualification finale,Alias shell écrit projectionTolerance dans params.kv généré.,Le défaut C++ reste 1e-10. La campagne finale TG/Poiseuille/bend/io utilise 1e-5; le dam-break Q6-g-f est également qualifié à 1e-5.,scripts/src_mpcd_run_common_0434.sh; scripts/run_0493x7i_q6_g_f_physical_qualification.sh; scripts/run_ok_dambreak.sh,mise à jour 0493x7f–0493x7q / Q6-g-f
GAS_PRESSURE_MODE,env_flag,Alias script 0493x6g,ajout runner 0493x6g,enum string,eos,Alias du runner vers MPCD_Q6_PHASE_GAS_PRESSURE_MODE_0493X6G.,eos pour le cas physique; constant pour validation de jauge.,scripts/run_0493x6g_phase_gas_pressure.sh,mise à jour 0493x6g
GAS_PRESSURE_SCALE,env_flag,Alias script 0493x6g,ajout runner 0493x6g,double >= 0,1.0,Alias du runner vers MPCD_Q6_PHASE_GAS_PRESSURE_SCALE_0493X6G.,0 active le null-path de validation; 1 mode nominal.,scripts/run_0493x6g_phase_gas_pressure.sh; scripts/run_0493x6g_validation.sh,mise à jour 0493x6g
GAS_PRESSURE_REFERENCE,env_flag,Alias script 0493x6g,ajout runner 0493x6g,double fini,pression EOS uniforme initiale,Alias du runner vers MPCD_Q6_PHASE_GAS_PRESSURE_REFERENCE_0493X6G.,Le runner calcule par défaut gamma*kBT/Acell.,scripts/run_0493x6g_phase_gas_pressure.sh; scripts/run_0493x6g_final_dam_break.sh,mise à jour 0493x6g
GAS_PRESSURE_CONSTANT,env_flag,Alias script 0493x6g,ajout runner 0493x6g,double fini,GAS_PRESSURE_REFERENCE,Alias du runner vers MPCD_Q6_PHASE_GAS_PRESSURE_CONSTANT_0493X6G.,Utilisé principalement dans le test de jauge à pression uniforme.,scripts/run_0493x6g_phase_gas_pressure.sh; scripts/run_0493x6g_validation.sh,mise à jour 0493x6g
RUN_ZERO_REFERENCE,env_flag,Alias script 0493x6g final,ajout runner 0493x6g,booléen/int 0|1,1,Contrôle l’exécution de la référence appariée pGamma=0 dans le runner dam-break final.,"Mettre 0 pour relancer seulement le cas EOS, notamment lors d’une inspection LiveVis après qu’une référence existe déjà.",scripts/run_0493x6g_final_dam_break.sh,mise à jour 0493x6g
LIVE_VIS_ENABLE,env_flag,Alias script LiveVis / runners 0493x,documenté/fix runner 0493x6g-fix3,booléen/int 0|1,0 dans le runner final x6g,Contrôle l’activation de la fenêtre LiveVis au niveau des runners 0493x.,0493x6g-fix3 corrige le runner final pour respecter la valeur fournie par l’appelant au lieu de forcer 0.,scripts/run_0493x5b_liquid_gas_free_surface_dam_break.sh; scripts/run_0493x6g_final_dam_break.sh,mise à jour 0493x6g-fix3
LIVE_VIS_HOLD_ON_EXIT,env_flag,Alias script LiveVis / runners 0493x,documenté/fix runner 0493x6g-fix3,booléen/int 0|1,0 dans le runner final x6g,Demande de conserver la fenêtre LiveVis ouverte à la fin du run.,"À utiliser avec LIVE_VIS_ENABLE=1. En runner apparié, RUN_ZERO_REFERENCE=0 évite de bloquer après la référence. 0493x6g-fix3 respecte désormais cette valeur.",scripts/run_0493x5b_liquid_gas_free_surface_dam_break.sh; scripts/run_0493x6g_final_dam_break.sh,mise à jour 0493x6g-fix3
MPCD_Q6_POSTAPPLY_REGION_DIAGNOSTICS_0493X6H_B0,env_flag,Q6-g-f / diagnostic post-application,ajout 0493x6h-B0; diagnostic seulement,booléen/env truthy,false/off,Active un audit sparse de la divergence redéposée par régions bulk/interface/paroi après application aux particules.,Lazily allocated; aucun buffer ni kernel supplémentaire lorsque désactivé. A servi à localiser le défaut face-vers-cellule; reste off dans les runs Q6-g-f de production.,src/cuda_q6_resident_0400.cu; scripts/analyze_0493x6h_b0_postapply_regions.py; 0493x6h_b0_postapply_region_diagnostic.patch,mise à jour 0493x6h–0493x7e / Q6-g-f
MPCD_Q6_FACE_TO_PARTICLE_RT0_0493X6H_B1,env_flag,Q6-g-f / application face-particule,ajout 0493x6h-B1; production Q6-g-f; fermeture k=0 exacte x7q,booléen/env truthy,false/off backend; 1 dans les runners Q6-g-f,"Active la reconstruction affine RT0/MAC-to-particle. En fullDomain périodique, x7q mesure ensuite le moment réellement appliqué et ferme exactement le mode k=0.",Le chemin partial-domain/dam-break garde le kernel B1 historique. x7q est automatique et ne crée pas de nouveau flag.,src/cuda_q6_resident_0400.cu; scripts/src_mpcd_run_common_0434.sh; 0493x7q_exact_particle_periodic_b1_momentum_closure.patch,mise à jour 0493x7f–0493x7q / Q6-g-f
Q6_DENSITY_RELAXATION_BETA,env_flag,Alias runner Q6-g-f / restauration de densité,ajout runner 0493x7c; conservé 0493x7d/x7e,"double [0,1]",0.0,Alias shell écrit q6DensityRelaxationBeta dans params.kv.,Entrée par pas legacy. Dans les qualifications x7d/x7e elle est mise à 0 lorsque Q6_DENSITY_RELAXATION_TIME est utilisée.,scripts/run_0493x5a_partial_liquid_free_surface.sh; scripts/run_0493x5b_liquid_gas_free_surface_dam_break.sh; README_0493X7C_Q6_DENSITY_RELAXATION_RHS.md,mise à jour 0493x6h–0493x7e / Q6-g-f
Q6_DENSITY_RELAXATION_TIME,env_flag,Alias runner historique Q6-g-f / restauration de densité,ajout 0493x7d; remplacé dans le helper commun par profil Q6_GF; valeur physique toujours qualifiée x7q,double >=0,0.0 runner historique; tau=0.25 dans la chaîne qualifiée,Alias shell historique écrivant q6DensityRelaxationTime dans params.kv.,Conservé pour compatibilité des anciens runners. La chaîne run_ok/x7i utilise Q6_GF_DENSITY_RELAXATION_TIME=0.25.,scripts/run_0493x5a_partial_liquid_free_surface.sh; scripts/run_0493x5b_liquid_gas_free_surface_dam_break.sh; scripts/src_mpcd_run_common_0434.sh,mise à jour 0493x7f–0493x7q / Q6-g-f
DENSITY_RELAXATION_TIME,env_flag,Alias runner de qualification 0493x7d/x7e,historique x7d/x7e; valeur reprise dans profil x7q,double >0,0.25,Contrôle tau_rho des anciens runners de raffinement.,Variable de script historique; la qualification x7i utilise X7I_Q6_GF_DENSITY_RELAXATION_TIME et le helper Q6_GF_DENSITY_RELAXATION_TIME.,scripts/run_0493x7d_density_rhs_grid_refinement.sh; scripts/run_0493x7e_x6g_x7d_validation.sh,mise à jour 0493x7f–0493x7q / Q6-g-f
MPCD_Q6_G_F_RESIDENT_CG_0493X7J,env_flag,Q6-g-f / CG CUDA résident,ajout 0493x7j; production qualifiée x7q,booléen/env truthy,true/on si variable absente ou vide,Sélectionne le CG Q6-g-f coopératif entièrement device-resident; 0 force le fallback historique/qualification.,"Gate d’exécution seulement, sans changement de physique. Le host récupère un petit état une fois le solve terminé; aucune réduction GPU→CPU à chaque itération.",src/cuda_q6_resident_0400.cu; README_0493X7J_Q6_G_F_RESIDENT_CG.md; scripts/run_0493x7i_q6_g_f_physical_qualification.sh,mise à jour 0493x7f–0493x7q / Q6-g-f
